Name,Price,Category,Shop,Link
Woolworths Apricots Halves In Light Syrup,$ 3 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=88208&name=woolworths-apricots-halves-in-light-syrup
Donovans Chocolate Sharepack Hokey Pokey Clusters,$ 5 30,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=519207&name=donovans-chocolate-sharepack-hokey-pokey-clusters
Tasti Fruit Balls Apple,$ 6 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=224807&name=tasti-fruit-balls-apple
Sandhurst Olives Green Sicilian,$ 6 20,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=329746&name=sandhurst-olives-green-sicilian
Macro Mixed Nuts Dry Roasted,$ 15 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=334869&name=macro-mixed-nuts-dry-roasted
Continental Classics Cup A Soup Original Tomato,$ 3 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=186167&name=continental-classics-cup-a-soup-original-tomato
St Dalfour Marmalade Orange,$ 4 90,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=17628&name=st-dalfour-marmalade-orange
Barkers Berry Topping Strawberry Sundae Sauce,$ 5 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=5418&name=barkers-berry-topping-strawberry-sundae-sauce
Chelsea Honey & Maple Syrup Flavoured,$ 4 59,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=315772&name=chelsea-honey-maple-syrup-flavoured
Nibblish Pineapple Gently Baked,$ 6 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=244823&name=nibblish-pineapple-gently-baked
Lindt Lindor Chocolate Sharepack Dark 70%,$ 8 90,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=676647&name=lindt-lindor-chocolate-sharepack-dark-70
Woolworths Apricot Halves In Juice,$ 2 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=753171&name=woolworths-apricot-halves-in-juice
Woolworths Free From Gluten Cereal Chia Coconut & Vanilla,$ 7 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=519006&name=woolworths-free-from-gluten-cereal-chia-coconut-vanilla
Edmonds Standard Grade Flour,$ 11 60,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=147876&name=edmonds-standard-grade-flour
Campbells Real Stock Fish Stock Liquid,$ 3 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=749857&name=campbells-real-stock-fish-stock-liquid
Crosse & Blackwell Pickle Branston,$ 6 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=39891&name=crosse-blackwell-pickle-branston
John West Protein+ Tuna Roasted Tomato & Onion,$ 4 70,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=167239&name=john-west-protein-tuna-roasted-tomato-onion
Ouma South African Buttermilk Rusks,$ 8 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=265970&name=ouma-south-african-buttermilk-rusks
Kellogg'S K-Time Baked Twists Raspberry & Apple 185g,$ 4 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=724085&name=kelloggs-k-time-baked-twists-raspberry-apple-185g
Chelsea Sugar Cubes White,$ 5 90,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=385108&name=chelsea-sugar-cubes-white
Cobram Estate Olive Oil Extra Virgin Lemon Twist,$ 9 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=321599&name=cobram-estate-olive-oil-extra-virgin-lemon-twist
Suimin Instant Noodles Massaman Box,$ 3 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=678341&name=suimin-instant-noodles-massaman-box
Slendier Slim Konjac Rice Style,$ 4 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=830133&name=slendier-slim-konjac-rice-style
Lindt Excellence Chocolate Seasalt & Caramel,$ 4 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=797737&name=lindt-excellence-chocolate-seasalt-caramel
Fodmapped Pasta Sauce Tomato Bolognaise Gluten Free,$ 6 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=149303&name=fodmapped-pasta-sauce-tomato-bolognaise-gluten-free
Pataks Chutney Mild Mango,$ 8 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=76860&name=pataks-chutney-mild-mango
Mrs Rogers Himalayan Pink Salt Fine,$ 4 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=768595&name=mrs-rogers-himalayan-pink-salt-fine
Lindt Lindor Chocolate Dark 60%,$ 4 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=26493&name=lindt-lindor-chocolate-dark-60
Oki Doki Biscuit Bar Hokus Pokus,$ 3 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=407736&name=oki-doki-biscuit-bar-hokus-pokus
Arnotts Obsession Chocolate Biscuits Milk Chocolate,$ 4 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=198631&name=arnotts-obsession-chocolate-biscuits-milk-chocolate
Culley'S Kitchen Burger Sauce Double Pickle,$ 7 90,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=343242&name=culleys-kitchen-burger-sauce-double-pickle
Ceres Organics Seaweed Snack Salt & Vinegar,$ 2 70,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=871330&name=ceres-organics-seaweed-snack-salt-vinegar
Woolworths Beans Green Sliced,$ 2 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=218869&name=woolworths-beans-green-sliced
Diamond Rice Risotto Teriyaki Chicken,$ 4 30,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=700453&name=diamond-rice-risotto-teriyaki-chicken
Masterfoods Yeast Spread Promite,$ 6 35,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=38930&name=masterfoods-yeast-spread-promite
Tio Pablo Mexican Salsa Ranchera,$ 7 70,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=52147&name=tio-pablo-mexican-salsa-ranchera
Gullon Sugar Free Shortbread,$ 5 90,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=770779&name=gullon-sugar-free-shortbread
Lindt Excellence Chocolate Intense Mint,$ 4 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=255080&name=lindt-excellence-chocolate-intense-mint
Vogels All Good Granola Raspberry & Cashew,$ 7 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=168892&name=vogels-all-good-granola-raspberry-cashew
Wattie'S Hearty Soup Butter Chicken Canned,$ 4 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=265411&name=watties-hearty-soup-butter-chicken-canned
Sweet Baby Rays Bbq Sauce Hickory & Brown Sugar,$ 8 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=802036&name=sweet-baby-rays-bbq-sauce-hickory-brown-sugar
Lee Kum Kee Sweet & Sour Sauce,$ 4 70,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=64196&name=lee-kum-kee-sweet-sour-sauce
Double D Jelly Sweets Smart Sweets Berry,$ 3 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=267269&name=double-d-jelly-sweets-smart-sweets-berry
Skittles Box Sweets Fruit,$ 2 29,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=780900&name=skittles-box-sweets-fruit
Vege Deli Crisps Potato Chips Yellow Sweet Potato,$ 6 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=684256&name=vege-deli-crisps-potato-chips-yellow-sweet-potato
Mrs Rogers Eco Pack Mint Organic,$ 3 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=171649&name=mrs-rogers-eco-pack-mint-organic
Proper Crisps Big Cut Chips Smoked Paprika,$ 5 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=278035&name=proper-crisps-big-cut-chips-smoked-paprika
Culley'S Chilli Sauce Habanero Hot,$ 7 90,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=784194&name=culleys-chilli-sauce-habanero-hot
Flying Goose Sriracha Sauce Extra Garlic,$ 10 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=80742&name=flying-goose-sriracha-sauce-extra-garlic
Vogels Crackers Balsamic & Caramelised Onion,$ 5 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=182719&name=vogels-crackers-balsamic-caramelised-onion
Exotic Food Asian Fish Sauce,$ 3 60,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=745224&name=exotic-food-asian-fish-sauce
Wallaby Bites Fruit & Nut Bites Yoghurt Coated Gluten Free,$ 7 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=709171&name=wallaby-bites-fruit-nut-bites-yoghurt-coated-gluten-free
Wrigleys Chewing Gum Pk Original 5pack,$ 6 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=98419&name=wrigleys-chewing-gum-pk-original-5pack
Masterfoods Mustard Hot English,$ 4 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=32787&name=masterfoods-mustard-hot-english
Woolworths Canned Salmon Pink,$ 5 90,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=220696&name=woolworths-canned-salmon-pink
Woolworths Apricots Halves In Syrup,$ 3 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=753176&name=woolworths-apricots-halves-in-syrup
John West Wild Alaskan Canned Red Salmon,$ 7 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=33924&name=john-west-wild-alaskan-canned-red-salmon
Brunswick Sardines In Tomato Sauce,$ 3 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=38844&name=brunswick-sardines-in-tomato-sauce
Barkers Mustard & Herb Dressing,$ 5 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=804996&name=barkers-mustard-herb-dressing
Anchor Milk Powder Standard Blue,$ 17 19,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=269685&name=anchor-milk-powder-standard-blue
Cadbury Chocolate Sharepack Caramilk,$ 4 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=136390&name=cadbury-chocolate-sharepack-caramilk
Griffins Toffee Pops Chocolate Biscuits Cookies Cream,$ 5 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=257784&name=griffins-toffee-pops-chocolate-biscuits-cookies-cream
Street Kitchen Indian North Indian Butter Chicken,$ 6 90,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=780867&name=street-kitchen-indian-north-indian-butter-chicken
Barker'S Honey & Soy Sauce,$ 4 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=307578&name=barkers-honey-soy-sauce
Woolworths Salmon With Lentil Salad,$ 3 90,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=132885&name=woolworths-salmon-with-lentil-salad
Old El Paso Mexican Mild Chunky Salsa,$ 7 89,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=3356&name=old-el-paso-mexican-mild-chunky-salsa
Huntley & Palmers Crackers Sesameal Cracked Pepper,$ 4 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=312755&name=huntley-palmers-crackers-sesameal-cracked-pepper
Spliits Crackers Carrot Crispbread Veggie,$ 3 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=231186&name=spliits-crackers-carrot-crispbread-veggie
Ceres Organics Almond Butter Natural,$ 11 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=108463&name=ceres-organics-almond-butter-natural
Hansells Essence Lemon Flavoured,$ 1 79,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=338130&name=hansells-essence-lemon-flavoured
Aunt Bettys Gluten Free Steamed Pudding Caramel 190g,$ 4 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=730430&name=aunt-bettys-gluten-free-steamed-pudding-caramel-190g
Mrs Rogers Eco Pack Basil Organic,$ 3 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=83320&name=mrs-rogers-eco-pack-basil-organic
Bakels Gold Label Afghan Biscuit Mix,$ 5 90,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=217219&name=bakels-gold-label-afghan-biscuit-mix
S & B Instant Miso Soup Japanese Tofu,$ 4 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=856773&name=s-b-instant-miso-soup-japanese-tofu
Family Mixed Berries In Syrup,$ 5 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=279924&name=family-mixed-berries-in-syrup
Natvia Hazelnut Spread,$ 7 40,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=272976&name=natvia-hazelnut-spread
La Morena Mexican Salsa Roja,$ 3 69,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=765550&name=la-morena-mexican-salsa-roja
Sour Patch Kids Lollies Space Kids,$ 3 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=254672&name=sour-patch-kids-lollies-space-kids
Aunt Bettys Steamed Pudding Golden Syrup 190g,$ 4 79,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=726089&name=aunt-bettys-steamed-pudding-golden-syrup-190g
180 Degrees 4 Seed Oat Crackers Cumin,$ 6 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=677269&name=180-degrees-4-seed-oat-crackers-cumin
Only Organic Prepared Meal Nourishing Bowl Creamy Pumpkin & Risotto,$ 5 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=227849&name=only-organic-prepared-meal-nourishing-bowl-creamy-pumpkin-risotto
Macro Organic Pasta Spaghetti Wholemeal,$ 4 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=68343&name=macro-organic-pasta-spaghetti-wholemeal
Mrs Rogers Ground Ginger,$ 6 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=172189&name=mrs-rogers-ground-ginger
All Good Oat Milk Original,$ 4 70,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=326613&name=all-good-oat-milk-original
Sunbite Grain Waves Wholegrain Chips Sour Cream & Chives,$ 1 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=296170&name=sunbite-grain-waves-wholegrain-chips-sour-cream-chives
Traditional Eggs Free Range Mixed Grade,$ 11 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=64073&name=traditional-eggs-free-range-mixed-grade
Rjs Bullets Licorice Dark & Milk Chocolate,$ 4 80,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=56162&name=rjs-bullets-licorice-dark-milk-chocolate
Frut O Syrup Sugar Free,$ 2 79,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=288165&name=frut-o-syrup-sugar-free
Huntley & Palmers Crackers Cranberry & Coconut Platter,$ 5 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=309538&name=huntley-palmers-crackers-cranberry-coconut-platter
The Baron Corn Nibbles Seasalt,$ 4 20,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=697416&name=the-baron-corn-nibbles-seasalt
Woolworths Licorice Allsorts,$ 3 60,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=246048&name=woolworths-licorice-allsorts
Wattie'S Soup Of The Day Soup Sweet Potato & Chorizo Pouch,$ 4 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=199085&name=watties-soup-of-the-day-soup-sweet-potato-chorizo-pouch
Arnotts Snack Right Biscuits Oaty Bites Fruit & Oat,$ 5 40,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=377258&name=arnotts-snack-right-biscuits-oaty-bites-fruit-oat
Bulk Foods Snack Mix Bbq Soy Snacks,$ 24 90 kg,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=792037&name=bulk-foods-snack-mix-bbq-soy-snacks
Mentos Sweets Fruit,$ 1 40,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=42336&name=mentos-sweets-fruit
Ferrero Rocher Chocolate Box Hazelnut & Cream,$ 2 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=37827&name=ferrero-rocher-chocolate-box-hazelnut-cream
Harraways Oats Steel Cut Original,$ 5 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=98008&name=harraways-oats-steel-cut-original
Bisto Gravy Traditional,$ 4 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=308174&name=bisto-gravy-traditional
Bulk Foods Banana Chips,$ 16 00 kg,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=362866&name=bulk-foods-banana-chips
Hansells Thick & Creamy Yoghurt Base Boysenberry,$ 5 09,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=789659&name=hansells-thick-creamy-yoghurt-base-boysenberry
Freshlife Californian Walnut Pieces,$ 2 30,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=281489&name=freshlife-californian-walnut-pieces
Frenz Eggs Free Range Size 7,$ 12 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=360607&name=frenz-eggs-free-range-size-7
Lone Star Rib Sauce,$ 6 50,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=315496&name=lone-star-rib-sauce
Delmaine Sundried Tomatoes Marinated,$ 8 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=264793&name=delmaine-sundried-tomatoes-marinated
Lee Kum Kee Asian Char Siu Sauce,$ 5 70,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=38109&name=lee-kum-kee-asian-char-siu-sauce
Mayceys Mints Curiously Strong,$ 1 60,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=630841&name=mayceys-mints-curiously-strong
Lewis Road Creamery Milk Powder Full Cream,$ 15 00,Pantry,Countdown,https://www.countdown.co.nz/shop/productdetails?stockcode=272724&name=lewis-road-creamery-milk-powder-full-cream
